frame_id,time_s,bbox_interpolated,status,u,v,left,right,top,bottom,valid_points,used_points,original_x1,original_y1,original_x2,original_y2,bbox_x1,bbox_y1,bbox_x2,bbox_y2,raw_X_m,raw_Y_m,raw_Z_m,filtered_X_m,filtered_Y_m,filtered_Z_m,raw_ego_x_m,raw_ego_y_m,ego_x_m,ego_y_m
191,6.366666666666666,False,ok,892,295,887,898,290,301,121,121,869.0,241.0,916.0,349.0,869.0,241.0,916.0,349.0,14.837347030639648,0.506552517414093,3.5968539714813232,14.84126329421997,0.48635725677013397,3.6064452528953552,-13.830046841006938,5.397524130199307,-13.825664411645452,5.417623383563539
192,6.4,False,ok,895,294,890,901,289,300,121,121,874.0,240.0,916.0,347.0,874.0,240.0,916.0,347.0,14.834355354309082,0.4717363715171814,3.6098453998565674,14.804364681243896,0.4647565484046936,3.6053659915924072,-13.813541317979785,5.428324809607107,-13.783233260883751,5.422886052704279
193,6.433333333333334,False,ok,898,291,893,904,286,297,121,121,879.0,237.0,918.0,345.0,879.0,237.0,918.0,345.0,14.660927772521973,0.4319833815097809,3.6053659915924072,14.72952127456665,0.43935535848140717,3.6053659915924072,-13.638519174965657,5.396314252070653,-13.704443527261324,5.4166463533299885
194,6.466666666666667,False,ok,899,290,894,905,285,296,121,121,879.0,236.0,919.0,343.0,879.0,236.0,919.0,343.0,14.711400985717773,0.4217182993888855,3.624027967453003,14.581406116485596,0.41561374068260193,3.600645065307617,-13.680828727402405,5.425688031770574,-13.559000647975385,5.379929418080764
195,6.5,False,ok,902,287,897,908,282,293,121,121,882.0,232.0,922.0,342.0,882.0,232.0,922.0,342.0,14.26905345916748,0.3755626678466797,3.5501561164855957,14.384507894515991,0.3956978768110275,3.591203212738037,-13.256241337894629,5.293297604476176,-13.370256374917988,5.320421848506991
196,6.533333333333333,False,ok,901,286,896,907,281,292,121,121,879.0,230.0,923.0,343.0,879.0,230.0,923.0,343.0,14.292367935180664,0.38703498244285583,3.5654242038726807,14.28981351852417,0.38415103405714035,3.5812177658081055,-13.282191675862872,5.291971424512225,-13.278705569026295,5.293611321420696
197,6.566666666666666,False,ok,901,284,896,907,279,290,121,121,877.0,227.0,925.0,341.0,877.0,227.0,925.0,341.0,14.282150268554688,0.38700324296951294,3.586482286453247,14.284704685211182,0.373153418302536,3.575953245162964,-13.27279297920857,5.287963155574872,-13.269666875662697,5.301695240790943
198,6.6,False,ok,904,283,899,910,278,289,121,121,880.0,225.0,927.0,341.0,880.0,225.0,927.0,341.0,14.321765899658203,0.35448509454727173,3.6098098754882812,14.241851329803467,0.3583514466881752,3.582820415496826,-13.296335424377364,5.33348876902505,-13.224452042085671,5.298359486307478
199,6.633333333333334,False,ok,904,282,899,910,277,288,121,121,881.0,223.0,928.0,340.0,881.0,223.0,928.0,340.0,14.107776641845703,0.34887292981147766,3.564887046813965,14.160797357559204,0.34490007162094116,3.592284321784973,-13.09754296738653,5.254088152555693,-13.144679026750978,5.278688392484715
200,6.666666666666667,False,ok,906,280,901,912,275,286,121,121,882.0,222.0,929.0,339.0,882.0,222.0,929.0,339.0,14.11913013458252,0.3273693323135376,3.59289288520813,14.116747856140137,0.32995209097862244,3.594881057739258,-13.099475548679687,5.278328029457684,-13.098307695027685,5.275014117759009
201,6.7,False,ok,907,278,902,913,273,284,121,121,884.0,220.0,930.0,336.0,884.0,220.0,930.0,336.0,14.120954513549805,0.3161967694759369,3.61025071144104,14.082395553588867,0.312175415456295,3.594881057739258,-13.096736715364836,5.289312259564973,-13.059726671060393,5.2777701062995
202,6.733333333333333,False,ok,910,276,905,916,271,282,121,121,888.0,217.0,932.0,336.0,888.0,217.0,932.0,336.0,13.983866691589355,0.28033867478370667,3.5968692302703857,14.020360231399536,0.29371529817581177,3.5970634818077087,-12.95663604546182,5.268083124454397,-12.995445409473977,5.270215204711655
203,6.766666666666667,False,ok,909,276,904,915,271,282,121,121,885.0,216.0,933.0,336.0,885.0,216.0,933.0,336.0,13.86998176574707,0.2889387905597687,3.570420265197754,13.96660327911377,0.28271278738975525,3.6004342436790466,-12.855417314686392,5.215182208907729,-12.941715636587247,5.259080723664386
204,6.8,False,ok,910,272,905,916,267,278,121,121,886.0,213.0,935.0,332.0,886.0,213.0,935.0,332.0,13.994898796081543,0.2807868421077728,3.6457393169403076,13.915352582931519,0.2769409865140915,3.6078012585639954,-12.966947449180509,5.272030672658927,-12.892355032456999,5.244131532903326
205,6.833333333333333,False,ok,911,272,906,917,267,278,121,121,887.0,214.0,935.0,330.0,887.0,214.0,935.0,330.0,13.823186874389648,0.2662997543811798,3.6016225814819336,13.866732835769653,0.26746900379657745,3.620158612728119,-12.803484956048656,5.217488275379016,-12.843949175380509,5.233621001452685
206,6.866666666666666,False,ok,912,270,907,918,265,276,121,121,888.0,212.0,937.0,329.0,888.0,212.0,937.0,329.0,13.903780937194824,0.25693783164024353,3.6413557529449463,13.833490133285522,0.2534806504845619,3.624801993370056,-12.873821005565514,5.257934396271063,-12.8078843762787,5.233335409827463
207,6.9,False,ok,914,270,909,920,265,276,121,121,889.0,210.0,939.0,329.0,889.0,210.0,939.0,329.0,13.817605018615723,0.2337471842765808,3.6263372898101807,13.787420511245728,0.233630008995533,3.6232410669326782,-12.785494474867175,5.245186100585239,-12.757720075520652,5.233366584683324
208,6.933333333333334,False,ok,916,268,911,922,263,274,121,121,890.0,209.0,941.0,327.0,890.0,209.0,941.0,327.0,13.691285133361816,0.2100878357887268,3.611799716949463,13.713146209716797,0.21584144979715347,3.624284863471985,-12.660105681723897,5.217005810744607,-12.68246120071278,5.220358646006578
209,6.966666666666667,False,ok,916,266,911,922,261,272,121,121,891.0,205.0,940.0,328.0,891.0,205.0,940.0,328.0,13.652409553527832,0.20944294333457947,3.6201961040496826,13.644877910614014,0.20404291152954102,3.624914050102234,-12.624138964536153,5.20223686195186,-12.615086467760353,5.2042213746378385
210,7.0,False,ok,918,264,913,924,259,270,121,121,894.0,204.0,943.0,324.0,894.0,204.0,943.0,324.0,13.583407402038574,0.18719792366027832,3.626234769821167,13.582927942276001,0.192489854991436,3.624473810195923,-12.551962260245205,5.195405963903027,-12.553612881196285,5.190355234316771
211,7.033333333333333,False,ok,918,262,913,924,257,268,121,121,891.0,200.0,944.0,325.0,891.0,200.0,944.0,325.0,13.512487411499023,0.1861206293106079,3.624473810195923,13.529472351074219,0.17582018673419952,3.624914050102234,-12.486388039758575,5.168372147509173,-12.497920614843768,5.184545798969102
212,7.066666666666666,False,ok,922,258,917,928,253,264,121,121,898.0,195.0,946.0,322.0,898.0,195.0,946.0,322.0,13.509507179260254,0.14384156465530396,3.6678988933563232,13.465743780136108,0.15392081066966057,3.625354290008545,-12.466944119612718,5.206032936955039,-12.430724906408757,5.179481196936665
213,7.1,False,ok,922,258,917,928,253,264,121,121,897.0,196.0,947.0,319.0,897.0,196.0,947.0,319.0,13.331473350524902,0.14187948405742645,3.6189985275268555,13.365986585617065,0.13705262914299965,3.623545229434967,-12.302623346651021,5.137486766327413,-12.332420610612173,5.155558428822085
214,7.133333333333334,False,ok,924,256,919,930,251,262,121,121,899.0,194.0,948.0,319.0,899.0,194.0,948.0,319.0,13.291492462158203,0.12060998380184174,3.62967586517334,13.257548332214355,0.1255337055772543,3.611661672592163,-12.25749162953393,5.141227245678472,-12.228255433193407,5.123291476464276
215,7.166666666666667,False,ok,924,256,919,930,251,262,121,121,901.0,194.0,948.0,318.0,901.0,194.0,948.0,318.0,13.115735054016113,0.11903537064790726,3.5841758251190186,13.132672786712646,0.11918208748102188,3.592881500720978,-12.09541512705475,5.073224648172747,-12.111032444559036,5.079782674453469
216,7.2,False,ok,924,256,919,930,251,262,121,121,900.0,193.0,949.0,319.0,900.0,193.0,949.0,319.0,13.007728576660156,0.11804762482643127,3.5514490604400635,13.03075098991394,0.11315400339663029,3.5841758251190186,-11.995807894592714,5.031454155789908,-12.015023075147786,5.045046649268378
217,7.233333333333333,False,ok,926,254,921,932,249,260,121,121,902.0,191.0,950.0,318.0,902.0,191.0,950.0,318.0,12.979259490966797,0.09748539328575134,3.566248893737793,12.994823932647705,0.10008647665381432,3.5825068950653076,-11.961530623384729,5.039093716293147,-11.976856230403646,5.042854467418615
218,7.266666666666667,False,ok,927,252,922,933,247,258,121,121,902.0,188.0,952.0,316.0,902.0,188.0,952.0,316.0,12.991811752319336,0.0873274952173233,3.588373899459839,12.98673963546753,0.08731400966644287,3.5817043781280518,-11.969047575937259,5.053384887783058,-11.96438289818447,5.051393071355496
219,7.3,False,ok,928,252,923,934,247,258,121,121,903.0,189.0,953.0,316.0,903.0,189.0,953.0,316.0,12.987943649291992,0.07711565494537354,3.587641477584839,12.95671796798706,0.07699746638536453,3.585106134414673,-11.961459135095945,5.0612372421031235,-11.932727891941415,5.049007245852586
220,7.333333333333333,False,ok,929,250,924,935,245,256,121,121,905.0,187.0,953.0,314.0,905.0,187.0,953.0,314.0,12.873878479003906,0.06643106043338776,3.577500104904175,12.903489112854004,0.06657128408551216,3.585572600364685,-11.852454636246703,5.025980429096823,-11.87971097115051,5.037552010980415
221,7.366666666666666,False,ok,930,249,925,936,244,255,121,121,905.0,184.0,955.0,314.0,905.0,184.0,955.0,314.0,12.880409240722656,0.0563073605298996,3.5892653465270996,12.857059240341187,0.058759438805282116,3.5809683799743652,-11.854453630656646,5.037860840272872,-11.833972766600361,5.026381754368881
222,7.4,False,ok,930,249,925,936,244,255,121,121,903.0,184.0,957.0,314.0,903.0,184.0,957.0,314.0,12.800070762634277,0.05599197372794151,3.5683703422546387,12.802209615707397,0.05100935231894255,3.578433036804199,-11.780528458546415,5.006405483672374,-11.780524411054845,5.011827770292576
223,7.433333333333334,False,ok,932,246,927,938,241,252,121,121,906.0,181.0,959.0,312.0,906.0,181.0,959.0,312.0,12.734818458557129,0.035746101289987564,3.5793659687042236,12.723865985870361,0.03578610997647047,3.576150596141815,-11.712586386174868,4.999219849392099,-11.702541032507225,4.994855318679485
224,7.466666666666667,False,ok,934,244,929,940,239,250,121,121,907.0,179.0,960.0,309.0,907.0,179.0,960.0,309.0,12.62575626373291,0.01566026359796524,3.5668551921844482,12.627845764160156,0.02065131883136928,3.5707404613494873,-11.604462899132747,4.974576092261367,-11.608354530162133,4.970816856659616
225,7.5,False,ok,934,240,929,940,235,246,121,121,908.0,174.0,961.0,306.0,908.0,174.0,961.0,306.0,12.525052070617676,0.015538646839559078,3.580380439758301,12.525217294692993,0.010669926065020263,3.567233979701996,-11.511905936208167,4.934895392723629,-11.510133880113647,4.93943318493718
226,7.533333333333333,False,ok,936,240,931,942,235,246,121,121,910.0,175.0,962.0,305.0,910.0,175.0,962.0,305.0,12.40174388885498,-0.004057853017002344,3.5452685356140137,12.44420337677002,-0.0015960396267473698,3.5672779083251953,-11.390889155396065,4.904172937448606,-11.430866064082434,4.918688977234224
227,7.566666666666666,False,ok,938,237,933,944,232,243,121,121,912.0,171.0,964.0,303.0,912.0,171.0,964.0,303.0,12.382750511169434,-0.023429784923791885,3.563542604446411,12.402811765670776,-0.013765931711532176,3.5681233406066895,-11.365786798012206,4.914463311371844,-11.38803406256891,4.913512937329827
228,7.6,False,ok,937,236,932,943,231,242,121,121,910.0,171.0,964.0,301.0,910.0,171.0,964.0,301.0,12.425008773803711,-0.013807099312543869,3.5888867378234863,12.38183331489563,-0.02100505866110325,3.5685460567474365,-11.40840841581999,4.922321716724566,-11.365902353269053,4.9118734863900615
229,7.633333333333334,False,ok,938,236,933,944,231,242,121,121,911.0,169.0,966.0,302.0,911.0,169.0,966.0,302.0,12.360088348388672,-0.02339167520403862,3.5685460567474365,12.350309133529663,-0.025791709311306477,3.5685460567474365,-11.344983936004423,4.905473539042265,-11.335052198199465,4.903814083966574
230,7.666666666666667,False,ok,939,234,934,945,229,240,121,121,912.0,167.0,966.0,300.0,912.0,167.0,966.0,300.0,12.298309326171875,-0.032915592193603516,3.5695414543151855,12.274304866790771,-0.03277757577598095,3.5669538378715515,-11.284469181513634,4.889810938051141,-11.262472736015837,4.880198992141336
231,7.7,False,ok,940,233,935,946,228,239,121,121,914.0,166.0,967.0,300.0,914.0,166.0,967.0,300.0,12.098176002502441,-0.04184933379292488,3.5244603157043457,12.175757646560669,-0.04881955683231354,3.5637694001197815,-11.097092572361863,4.818936645640411,-11.165606413256945,4.855995370791172
232,7.733333333333333,False,ok,944,231,939,950,226,237,121,121,916.0,164.0,971.0,298.0,916.0,164.0,971.0,298.0,11.930045127868652,-0.07866396754980087,3.4934937953948975,12.121520280838013,-0.0698004374280572,3.55733460187912,-10.928097158470283,4.786319804171776,-11.107492453553006,4.853837390570005
233,7.766666666666667,False,ok,944,230,939,950,225,236,121,121,917.0,163.0,972.0,296.0,917.0,163.0,972.0,296.0,12.140512466430664,-0.08002448081970215,3.5621771812438965,12.066747903823853,-0.08442288637161255,3.5503334403038025,-11.120899113895831,4.870734006660575,-11.051399502719617,4.8456270212913894
234,7.8,False,ok,946,228,941,952,223,234,121,121,920.0,161.0,973.0,295.0,920.0,161.0,973.0,295.0,12.123696327209473,-0.09897861629724503,3.5798959732055664,11.984751462936401,-0.10087580978870392,3.551668882369995,-11.097961900531077,4.881500901898637,-10.969574679930007,4.82834080184852
235,7.833333333333333,False,ok,949,226,944,955,221,232,121,121,923.0,159.0,975.0,292.0,923.0,159.0,975.0,292.0,11.946943283081055,-0.12552152574062347,3.54280686378479,11.939143657684326,-0.12325879372656345,3.5551629066467285,-10.925104773385033,4.836041268758917,-10.918833979480386,4.830880720696725
236,7.866666666666666,False,ok,952,224,947,958,219,230,121,121,926.0,157.0,977.0,290.0,926.0,157.0,977.0,290.0,11.91574478149414,-0.15320126712322235,3.5535428524017334,11.903228759765625,-0.14118745177984238,3.5522177815437317,-10.885507781124314,4.849140611802779,-10.878757469202485,4.83315887697919
237,7.9,False,ok,951,221,946,957,216,227,121,121,925.0,154.0,977.0,288.0,925.0,154.0,977.0,288.0,11.834482192993164,-0.14301350712776184,3.5567829608917236,11.843156099319458,-0.1545851118862629,3.549272656440735,-10.814883933072009,4.807671697784094,-10.818279535946091,4.821729029279289
238,7.933333333333334,False,ok,954,220,949,960,215,226,121,121,927.0,150.0,980.0,290.0,927.0,150.0,980.0,290.0,11.709492683410645,-0.16892440617084503,3.527252674102783,11.779951333999634,-0.16715428605675697,3.5522177815437317,-10.689827568548628,4.782085414601594,-10.755251757135534,4.808300492625217
239,7.966666666666667,False,ok,955,217,950,961,212,223,121,121,928.0,148.0,982.0,286.0,928.0,148.0,982.0,286.0,11.686067581176758,-0.17756706476211548,3.5450024604797363,11.723242044448853,-0.18048880249261856,3.5563281178474426,-10.66489372198813,4.780768502345288,-10.697888435052128,4.798141647735765
240,8.0,False,ok,957,214,952,963,209,220,121,121,929.0,144.0,985.0,285.0,929.0,144.0,985.0,285.0,11.787915229797363,-0.19789667427539825,3.6096019744873047,11.675240278244019,-0.19406337291002274,3.5578485131263733,-10.750419955337959,4.839687938539972,-10.64842916457605,4.79164402626519
241,8.033333333333333,False,ok,958,212,953,964,207,218,121,121,930.0,143.0,986.0,281.0,930.0,143.0,986.0,281.0,11.619333267211914,-0.2042701244354248,3.5756702423095703,11.615041971206665,-0.20198823884129524,3.560870885848999,-10.593038741883525,4.778928966957874,-10.589998338639946,4.775137111028941
242,8.066666666666666,False,ok,958,211,953,964,206,217,121,121,930.0,142.0,987.0,280.0,930.0,142.0,987.0,280.0,11.535433769226074,-0.20289307832717896,3.55820369720459,11.550812244415283,-0.20762982219457626,3.563538074493408,-10.51651109562647,4.744511800069602,-10.52876638904335,4.754939744492001
243,8.1,False,ok,960,210,955,966,205,216,121,121,932.0,139.0,989.0,281.0,932.0,139.0,989.0,281.0,11.457254409790039,-0.2190859615802765,3.5413730144500732,11.504696130752563,-0.2179727666079998,3.5607038140296936,-10.438295473697965,4.728494990268196,-10.48231626707357,4.746218585882936
244,8.133333333333333,False,ok,961,209,956,967,204,215,121,121,931.0,137.0,991.0,281.0,931.0,137.0,991.0,281.0,11.51304817199707,-0.22944901883602142,3.5688724517822266,11.450881242752075,-0.22839947789907455,3.556517004966736,-10.485453875932905,4.76006114232302,-10.428760795620153,4.734532270969538
245,8.166666666666666,False,ok,962,206,957,968,201,212,121,121,932.0,133.0,993.0,279.0,932.0,133.0,993.0,279.0,11.375967979431152,-0.23561391234397888,3.552793502807617,11.385382175445557,-0.23733219504356384,3.553978979587555,-10.357093234501447,4.711558247180788,-10.365062340197111,4.716856637166872
246,8.2,False,ok,964,204,959,970,199,210,121,121,934.0,129.0,993.0,279.0,934.0,129.0,993.0,279.0,11.332338333129883,-0.2523140013217926,3.557535409927368,11.300986528396606,-0.24630794674158096,3.550323784351349,-10.310415259228892,4.709659396819268,-10.28398809996919,4.691753710428729
247,8.233333333333333,False,ok,964,202,959,970,197,208,121,121,933.0,125.0,995.0,278.0,933.0,125.0,995.0,278.0,11.163301467895508,-0.24865193665027618,3.5250654220581055,11.186300992965698,-0.25443365052342415,3.5426793694496155,-10.156581612709168,4.639501847515096,-10.175424845419366,4.653901116586636
248,8.266666666666667,False,ok,966,200,961,972,195,206,121,121,934.0,123.0,997.0,276.0,934.0,123.0,997.0,276.0,11.086262702941895,-0.2644546627998352,3.515789270401001,11.079148530960083,-0.2629006877541542,3.5330423712730408,-10.079567931238598,4.623577327877576,-10.07364674930956,4.619338709471464
249,8.3,False,ok,967,193,962,973,188,199,121,121,936.0,119.0,998.0,267.0,936.0,119.0,998.0,267.0,10.980767250061035,-0.2703794240951538,3.542914628982544,10.990888833999634,-0.27492179721593857,3.524503707885742,-9.980316556260243,4.587334287996098,-9.987819567103681,4.595506462937801
250,8.333333333333334,False,ok,970,192,965,976,187,198,121,121,939.0,115.0,1000.0,270.0,939.0,115.0,1000.0,270.0,10.91575813293457,-0.29447367787361145,3.532094717025757,10.90097165107727,-0.29399965703487396,3.5202777981758118,-9.911077224655639,4.583779947881431,-9.897681368946468,4.57750174819594
251,8.366666666666667,False,ok,973,190,968,979,185,196,121,121,944.0,111.0,1002.0,268.0,944.0,111.0,1002.0,268.0,10.791603088378906,-0.31667184829711914,3.5083305835723877,10.784923315048218,-0.31194601207971573,3.518263578414917,-9.788254470214353,4.555112809024799,-9.78398567006343,4.5481321038330185
252,8.4,False,ok,974,186,969,980,181,192,121,121,945.0,108.0,1003.0,263.0,945.0,108.0,1003.0,263.0,10.625014305114746,-0.3199666738510132,3.487401008605957,10.674518823623657,-0.32677240669727325,3.5123647451400757,-9.633920724316795,4.492313338787449,-9.67670734715208,4.518126518729581
253,8.433333333333334,False,ok,978,182,973,984,177,188,121,121,950.0,102.0,1005.0,262.0,950.0,102.0,1005.0,262.0,10.640728950500488,-0.3537769913673401,3.5244672298431396,10.6091148853302,-0.3436781316995621,3.509401321411133,-9.634996651149974,4.529581690395806,-9.609945811831455,4.507812640517173
254,8.466666666666667,False,ok,978,180,973,984,175,186,121,121,949.0,100.0,1007.0,260.0,949.0,100.0,1007.0,260.0,10.54169750213623,-0.3504844307899475,3.5081896781921387,10.564528942108154,-0.35629692673683167,3.511683940887451,-9.54532538896283,4.487425629644796,-9.56400205202584,4.501786758331458
255,8.5,False,ok,980,180,975,986,175,186,121,121,951.0,99.0,1009.0,261.0,951.0,99.0,1009.0,261.0,10.54570198059082,-0.367149293422699,3.512613534927368,10.532316446304321,-0.36552976071834564,3.5130369663238525,-9.542419002797129,4.504316645414061,-9.530762725267676,4.497539728085963
256,8.533333333333333,False,ok,981,178,976,987,173,184,121,121,950.0,95.0,1012.0,260.0,950.0,95.0,1012.0,260.0,10.500168800354004,-0.37404346466064453,3.5131781101226807,10.489775896072388,-0.37560056149959564,3.5131781101226807,-9.49786712911244,4.492657715329358,-9.487704723408203,4.489981426803205
257,8.566666666666666,False,ok,983,173,978,989,168,179,121,121,952.0,92.0,1014.0,254.0,952.0,92.0,1014.0,254.0,10.417068481445312,-0.38716602325439453,3.52361798286438,10.422845363616943,-0.38741468638181686,3.5131781101226807,-9.416344227451804,4.471875967289236,-9.421552731014664,4.474387080909034
258,8.6,False,ok,985,170,980,991,165,176,121,121,953.0,89.0,1017.0,251.0,953.0,89.0,1017.0,251.0,10.357075691223145,-0.40128323435783386,3.5289411544799805,10.347506284713745,-0.39878491312265396,3.5120137333869934,-9.355655340042604,4.461138673728306,-9.347851880548813,4.455062394450242
259,8.633333333333333,False,ok,986,170,981,992,165,176,121,121,953.0,86.0,1019.0,253.0,953.0,86.0,1019.0,253.0,10.258805274963379,-0.4054071605205536,3.4950623512268066,10.26005244255066,-0.411359503865242,3.5083699822425842,-9.263752614658234,4.426096263055122,-9.262546269350327,4.432057013786524
260,8.666666666666666,False,ok,990,164,985,996,159,170,121,121,960.0,83.0,1021.0,244.0,960.0,83.0,1021.0,244.0,10.165523529052734,-0.433340460062027,3.5085206031799316,10.164222240447998,-0.43324631452560425,3.5045756101608276,-9.167024508042239,4.414896855307548,-9.165866318851048,4.414296178012944
261,8.7,False,ok,994,161,989,1000,156,167,121,121,963.0,79.0,1024.0,243.0,963.0,79.0,1024.0,243.0,10.067036628723145,-0.46089717745780945,3.499399423599243,10.078502416610718,-0.4612692520022392,3.503260612487793,-9.065663644661477,4.4012947383815595,-9.076049327002131,4.406167143708345
262,8.733333333333333,False,ok,998,158,993,1004,153,164,121,121,971.0,76.0,1025.0,240.0,971.0,76.0,1025.0,240.0,10.014412879943848,-0.48994219303131104,3.503260612487793,10.020111322402954,-0.48565415292978287,3.5022953152656555,-9.005845510643328,4.407182242762714,-9.01277459821573,4.405494854311275
263,8.766666666666667,False,ok,1000,154,995,1006,149,160,121,121,972.0,73.0,1028.0,235.0,972.0,73.0,1028.0,235.0,9.984582901000977,-0.5039467811584473,3.5248827934265137,9.942670106887817,-0.49938976764678955,3.4961642026901245,-8.972909293308122,4.408260073914169,-8.93620801930922,4.387512419362992
264,8.8,False,ok,1001,152,996,1007,147,158,121,121,973.0,69.0,1029.0,236.0,973.0,69.0,1029.0,236.0,9.787101745605469,-0.5018350481987,3.4709274768829346,9.833098649978638,-0.5076478123664856,3.483880400657654,-8.792333546370644,4.328287167436976,-8.832290367233592,4.351802181910948
265,8.833333333333334,False,ok,1004,150,999,1010,145,156,121,121,975.0,65.0,1033.0,235.0,975.0,65.0,1033.0,235.0,9.773608207702637,-0.5239337682723999,3.4825973510742188,9.76177167892456,-0.5174014568328857,3.4689836502075195,-8.771205985441256,4.3432556397439885,-8.762913899081859,4.332577821143481
266,8.866666666666667,False,ok,1004,164,999,1010,159,170,121,121,973.0,95.0,1036.0,233.0,973.0,95.0,1036.0,233.0,9.7127685546875,-0.5208626389503479,3.354637622833252,9.701313734054565,-0.523721307516098,3.4563435912132263,-8.716530981630584,4.316394158537286,-8.704878772928712,4.314493912745416
267,8.9,False,ok,1007,146,1002,1013,141,152,121,121,976.0,58.0,1038.0,233.0,976.0,58.0,1038.0,233.0,9.606109619140625,-0.5375458598136902,3.4514822959899902,9.614108324050903,-0.5264201462268829,3.4508302807807922,-8.611959692696258,4.28957431661043,-8.623703697301336,4.282514632559901
268,8.933333333333334,False,ok,1006,143,1001,1012,138,149,121,121,970.0,53.0,1041.0,233.0,970.0,53.0,1041.0,233.0,9.531445503234863,-0.5261550545692444,3.4488742351531982,9.53572154045105,-0.5287532210350037,3.4495262503623962,-8.547872708190768,4.249607592137451,-8.550774118662751,4.253683960684464
269,8.966666666666667,False,ok,1007,138,1002,1013,133,144,121,121,971.0,49.0,1043.0,226.0,971.0,49.0,1043.0,226.0,9.473885536193848,-0.5299844145774841,3.461726188659668,9.453537940979004,-0.5298474878072739,3.448661744594574,-8.49348381958911,4.230380980358151,-8.474846212856528,4.222215014692713
270,9.0,False,ok,1008,134,1003,1014,129,140,121,121,972.0,45.0,1045.0,222.0,972.0,45.0,1045.0,222.0,9.334935188293457,-0.5294367074966431,3.4422571659088135,9.360170841217041,-0.5344766974449158,3.4467949867248535,-8.36605764361775,4.174972778420152,-8.38724811456907,4.189574272111536
271,9.033333333333333,False,ok,1011,132,1006,1017,127,138,121,121,974.0,39.0,1048.0,226.0,974.0,39.0,1048.0,226.0,9.296927452087402,-0.5494334697723389,3.4416096210479736,9.272208213806152,-0.5435891598463058,3.4435370564460754,-8.323241415715506,4.178323769503813,-8.302843153999776,4.163187468149346
272,9.066666666666666,False,ok,1017,124,1012,1023,119,130,121,121,984.0,33.0,1050.0,216.0,984.0,33.0,1050.0,216.0,9.160042762756348,-0.5844310522079468,3.448024272918701,9.19253921508789,-0.5485793203115463,3.440816283226013,-8.183667371768136,4.156384416601456,-8.227685781478026,4.136290992286024
273,9.1,False,ok,1012,126,1007,1018,121,132,121,121,973.0,30.0,1051.0,221.0,973.0,30.0,1051.0,221.0,9.150751113891602,-0.5479535460472107,3.4299964904785156,9.15427041053772,-0.5531573742628098,3.4367958903312683,-8.18954565662331,4.119203924922435,-8.190722304478962,4.125374887311287
274,9.133333333333333,False,ok,1012,126,1007,1018,121,132,121,121,971.0,32.0,1054.0,219.0,971.0,32.0,1054.0,219.0,9.153143882751465,-0.5484651327133179,3.437788724899292,9.106619119644165,-0.5596851110458374,3.425296425819397,-8.19154155326728,4.120619361364052,-8.144369485045159,4.1125423894302084
275,9.166666666666666,False,ok,1016,121,1011,1022,116,127,121,121,975.0,23.0,1056.0,219.0,975.0,23.0,1056.0,219.0,8.971830368041992,-0.5652974247932434,3.4034039974212646,9.015174627304077,-0.5603584498167038,3.407764494419098,-8.018332154862248,4.064437327072532,-8.060100662059995,4.077027406153684
276,9.2,False,ok,1018,122,1013,1024,117,128,121,121,979.0,35.0,1057.0,208.0,979.0,35.0,1057.0,208.0,8.966286659240723,-0.5792219042778015,3.3942534923553467,8.9573495388031,-0.5587121248245239,3.360230505466461,-8.007737450377103,4.075038085208701,-8.00763189863072,4.05266595894034
277,9.233333333333333,False,ok,1017,140,1012,1023,135,146,121,121,976.0,64.0,1058.0,216.0,976.0,64.0,1058.0,216.0,8.751577377319336,-0.5587121248245239,3.189281702041626,8.935317516326904,-0.548745185136795,3.2853216528892517,-7.818605432328322,3.9713568113680697,-7.991331190312984,4.034804357403228
278,9.266666666666667,False,ok,1008,141,1003,1014,136,147,121,121,976.0,66.0,1039.0,216.0,976.0,66.0,1039.0,216.0,8.924994468688965,-0.5065536499023438,3.244943141937256,8.924994468688965,-0.5257386267185211,3.2490110397338867,-7.99851986217968,3.9919672945397675,-7.990939079143388,4.009591001981562
279,9.3,False,ok,1010,139,1005,1016,134,145,121,121,978.0,64.0,1042.0,214.0,978.0,64.0,1042.0,214.0,8.895064353942871,-0.5188443660736084,3.2490110397338867,8.924994468688965,-0.5096263289451599,3.279694139957428,-7.966168880232384,3.991431160449667,-7.997305718770129,3.994789919608955
280,9.333333333333334,False,ok,1004,138,999,1010,133,144,121,121,979.0,61.0,1030.0,214.0,979.0,61.0,1030.0,214.0,9.226726531982422,-0.49479785561561584,3.3717434406280518,8.917511940002441,-0.5096263289451599,3.341285288333893,-8.280342237416564,4.100395084033418,-7.9904321166928565,3.9918332610172427
281,9.366666666666667,False,ok,1004,132,999,1010,127,138,121,121,982.0,54.0,1027.0,211.0,982.0,54.0,1027.0,211.0,9.180557250976562,-0.4923219382762909,3.3970694541931152,8.82425832748413,-0.5514200925827026,3.3724182844161987,-8.23890854079569,4.07987725131165,-7.888253007585653,3.9933774723901148
282,9.4,False,ok,1034,103,1029,1040,98,109,121,121,999.0,1.0,1069.0,205.0,999.0,1.0,1069.0,205.0,8.581910133361816,-0.66143798828125,3.372643232345581,8.656624555587769,-0.6284918338060379,3.3732292652130127,-7.6221544076981615,3.9986802741213583,-7.703806983198208,3.997938049444054
